번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
1318,318020,포인트모바일,032603,컴퓨터 및 주변장치 제조업,"6,165,000","616,500,000","100",원(KRW),02-3397-7870,"서울특별시 금천구 디지털로9길 32 (가산동, 갑을그레이트밸리) ",1460
1319,256630,포인트엔지니어링,032509,기타 금속 가공제품 제조업,"56,495,312","5,649,531,200","100",원(KRW),070-4465-7318,충청남도 아산시 둔포면 아산밸리로 89 -,1460
1320,141020,포티스,074709,무점포 소매업,"174,440,126","87,220,063,000","500",원(KRW),031-709-1407,경기도 성남시 중원구 둔촌대로 305 4층 (하대원동) ,1460
1321,290720,푸드나무,074709,무점포 소매업,"6,806,034","3,403,017,000","500",원(KRW),,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 ,1460
1322,005670,푸드웰,031003,"과실, 채소 가공 및 저장 처리업","10,000,000","5,000,000,000","500",원(KRW),053-980-3320,대구광역시 달서구 성서서로 121 - ,1460
1323,094940,푸른기술,032603,컴퓨터 및 주변장치 제조업,"6,574,202","3,287,101,000","500",원(KRW),02-6959-4700,서울특별시 서초구 효령로60길 23-10 (주)푸른빌딩 2층,1460
1324,007330,푸른저축은행,116401,은행 및 저축기관,"15,082,800","15,082,800,000","1,000",원(KRW),02  -545 -9000,서울특별시 서초구 강남대로 581 ,1460
1325,093380,풍강,032509,기타 금속 가공제품 제조업,"9,879,313","4,939,656,500","500",원(KRW),031-359-3600,경기도 화성시  우정읍 남양만로 745 ,1460
1326,023900,풍국주정,031101,알코올음료 제조업,"12,600,000","6,300,000,000","500",원(KRW),053 -583 -2071,대구광역시 달서구 성서로 72 ,1460
1327,195440,퓨전,105802,소프트웨어 개발 및 공급업,"4,135,992","2,067,996,000","500",원(KRW),02-547-7688,"서울특별시 강남구 도산대로 532 5층(청담동,인희빌딩) ",1460
1328,214270,퓨쳐스트림네트웍스,105802,소프트웨어 개발 및 공급업,"100,876,216","10,087,621,600","100",원(KRW),02-591-6683,서울특별시 강남구 언주로 637 싸이칸타워 ,1460
1329,220100,퓨쳐켐,032102,의약품 제조업,"12,321,579","6,160,789,500","500",원(KRW),02-497-3114,서울특별시 성동구 연무장3길 21 2층 &nbsp,1460
1330,035200,프럼파스트,032202,플라스틱제품 제조업,"9,730,590","4,865,295,000","500",원(KRW),044-865-9681,대전광역시 중구  동서대로 1187 ,1460
1331,203690,프로스테믹스,032101,기초 의약물질 및 생물학적 제제 제조업,"45,756,948","4,575,694,800","100",원(KRW),02-545-2520,서울특별시 강남구 압구정로14길 22 -,1460
1332,053610,프로텍,032902,특수 목적용 기계 제조업,"11,000,000","5,500,000,000","500",원(KRW),031-470-0700,경기도 안양시 동안구 시민대로327번길 11-14(관양동) ,1460
1333,053160,프리엠스,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","6,000,000","3,000,000,000","500",원(KRW),032-679-1477,경기도 부천시 오정구 삼작로178번길 14 ,1460
1334,075130,플랜티넷,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","8,960,000","4,480,000,000","500",원(KRW),070-4489-7000,경기도 성남시 분당구  대왕판교로 670 유스페이스2 A동 6층,1460
1335,237820,플레이디,137103,광고업,"12,827,140","6,413,570,000","500",원(KRW),031-796-6964,경기도 성남시 분당구 황새울로359번길 11 &nbsp,1460
1336,023770,플레이위드,105802,소프트웨어 개발 및 공급업,"8,703,529","4,351,764,500","500",원(KRW),031-724-2400,"경기도 성남시 분당구 판교로 256번길 25, 제C동  ",1460
1337,300080,플리토,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","5,209,811","2,604,905,500","500",원(KRW),02-512-0142,서울특별시 강남구 테헤란로 211 한국고등교육재단빌딩 9층 ,1460
1338,032580,피델릭스,032601,반도체 제조업,"31,808,336","15,904,168,000","500",원(KRW),031-785-3500,"경기도 성남시 분당구 백현로 93(수내동, 후너스빌딩 6층) ",1460
1339,051380,피씨디렉트,074605,기계장비 및 관련 물품 도매업,"7,668,536","3,834,268,000","500",원(KRW),(02)785-3001,"서울특별시 용산구 원효로 138 8층 (원효로3가, 청진빌딩) ",1460
1340,241820,피씨엘,032103,의료용품 및 기타 의약 관련제품 제조업,"10,059,697","5,029,848,500","500",원(KRW),070-4673-3433,"서울특별시 금천구 디지털로9길 99 (가산동, 스타밸리) 701호 &nbsp",1460
1341,237750,피앤씨테크,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","6,496,600","3,248,300,000","500",원(KRW),031-452-5791,경기도 안양시 동안구 전파로104번길 62 ,1460
1342,131390,피앤이솔루션,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","14,818,910","7,409,455,000","500",원(KRW),031-299-0100,경기도 수원시 권선구 산업로 185 -,1460
1343,024850,피에스엠씨,032602,전자부품 제조업,"40,016,523","20,008,261,500","500",원(KRW),031-522-3700,경기도 화성시 향남읍 발안공단로4길 16 구문천리 928,1460
1344,319660,피에스케이,032902,특수 목적용 기계 제조업,"14,765,020","7,382,510,000","500",원(KRW),031-660-8703,경기도 화성시 삼성1로4길 48 ,1460
1345,031980,피에스케이홀딩스,032902,특수 목적용 기계 제조업,"21,562,395","10,781,197,500","500",원(KRW),031)660-8700,경기도 화성시  삼성1로4길 48 피에스케이,1460
1346,002230,피에스텍,032702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","19,669,243","9,834,621,500","500",원(KRW),031-3408-1790,서울특별시 성동구 왕십리로 46(성수동1가) ,1460
1347,347740,피엔케이피부임상연구센타,137309,"그외 기타 전문, 과학 및 기술 서비스업","7,502,644","3,751,322,000","500",원(KRW),02-6925-1502,서울특별시 영등포구 국회대로62길 25 교육시설재난공제회관 4층 &nbsp,1460
1348,137400,피엔티,032902,특수 목적용 기계 제조업,"22,181,707","11,090,853,500","500",원(KRW),054-469-6950,경상북도 구미시 첨단기업로 33 (주)피엔티,1460
1349,128660,피제이메탈,032402,1차 비철금속 제조업,"24,803,369","12,401,684,500","500",원(KRW),02-555-4451,서울특별시 강남구 테헤란로81길 13삼성동 동원빌딩 11층 ,1460
1350,006140,피제이전자,032701,의료용 기기 제조업,"15,000,000","7,500,000,000","500",원(KRW),032 -326 -7000,경기도 부천시 오정구 삼작로 22 부천테크노파크1단지 101동 6층,1460
1351,304840,피플바이오,032103,의료용품 및 기타 의약 관련제품 제조업,"5,504,470","2,752,235,000","500",원(KRW),031-526-7825,"경기도 성남시 분당구 판교로 242, C동 6층 ",1460
1352,062970,피피아이,032604,통신 및 방송 장비 제조업,"9,308,185","4,654,092,500","500",원(KRW),062-972-0116,광주광역시 북구 첨단과기로 345 ,1460
1353,087600,픽셀플러스,032602,전자부품 제조업,"8,166,558","4,083,279,000","500",원(KRW),031-888-5300,"경기도 수원시 영통구 광교로 105(이의동, 경기알앤디비센터6층) &nbsp",1460
1354,057880,필로시스헬스케어,074704,"섬유, 의복, 신발 및 가죽제품 소매업","78,696,192","39,348,096,000","500",원(KRW),031-778-0800,경기도 성남시 분당구  정자일로 23  토필드 빌딜,1460
1355,161580,필옵틱스,032902,특수 목적용 기계 제조업,"19,986,702","9,993,351,000","500",원(KRW),031-292-8321,경기도 수원시 권선구 산업로156번길 17 &nbsp,1460
1356,347770,핌스,032602,전자부품 제조업,"7,264,943","3,632,471,500","500",원(KRW),032-875-7333,"인천광역시 남구 방축로 352, 101호 202호 (주안동) ",1460
1357,332710,하나금융14호스팩,116601,금융 지원 서비스업,"4,410,000","441,000,000","100",원(KRW),02-3771-3254,서울특별시 영등포구 의사당대로 82 &nbsp,1460
1358,341160,하나금융15호스팩,116601,금융 지원 서비스업,"4,710,000","471,000,000","100",원(KRW),02-3771-3339,서울특별시 영등포구 의사당대로 82 ,1460
1359,343510,하나금융16호스팩,116601,금융 지원 서비스업,"4,010,000","401,000,000","100",원(KRW),02-3771-3497,서울특별시 영등포구 의사당대로 82 ,1460
1360,299030,하나기술,032902,특수 목적용 기계 제조업,"3,762,726","1,881,363,000","500",원(KRW),031-8053-4000,경기도 용인시 처인구 남사면 전나무골길2번길 56-7 &nbsp,1460
1361,067310,하나마이크론,032601,반도체 제조업,"30,654,023","15,327,011,500","500",원(KRW),041-539-1011,충남 아산시 음봉면 원남리 95-1번지 ,1460
1362,307160,하나머스트제6호스팩,116601,금융 지원 서비스업,"4,590,000","459,000,000","100",원(KRW),02-3771-3188,서울특별시 영등포구 의사당대로 82 &nbsp,1460
1363,166090,하나머티리얼즈,032601,반도체 제조업,"19,627,674","9,813,837,000","500",원(KRW),041-410-1255,충청남도 천안시 서북구 3공단3로 42 ,1460
1364,136480,하림,031001,"도축, 육류 가공 및 저장 처리업","106,209,702","53,104,851,000","500",원(KRW),063-860-2114,전라북도 익산시  망성면 망성로 14 (주)하림,1460
1365,003380,하림지주,116409,기타 금융업,"92,341,820","9,275,667,700","100",원(KRW),02-2085-4684,전라북도 익산시 중앙로 121 - ,1460
1366,149980,하이로닉,032701,의료용 기기 제조업,"14,099,995","1,409,999,500","100",원(KRW),031-698-4900,"경기도 용인시 수지구 신수로 767 19층(동천동, 분당수지U-TOWER) ",1460
1367,013030,하이록코리아,032401,1차 철강 제조업,"13,613,232","6,806,616,000","500",원(KRW),051 -970-0801,부산광역시 강서구 녹산산단27로 97 ,1460
1368,126700,하이비젼시스템,032703,사진장비 및 광학기기 제조업,"14,942,112","7,471,056,000","500",원(KRW),031-735-1573,경기도 성남시 중원구 둔촌대로 527 - ,1460
1369,106080,하이소닉,032602,전자부품 제조업,"14,640,726","14,640,726,000","1,000",원(KRW),031-8040-0500,경기도 안산시 상록구  해안로 705 경기테크노파크 RIT센터 5층,1460
1370,317240,하이제4호스팩,116601,금융 지원 서비스업,"4,400,000","440,000,000","100",원(KRW),02-2122-9226,서울특별시 영등포구 여의나루로 61 하이투자증권빌딩 14층 &nbsp,1460
1371,340120,하이제5호스팩,116601,금융 지원 서비스업,"5,020,000","502,000,000","100",원(KRW),02-2122-9226,서울특별시 영등포구 여의나루로 61 하이투자증권빌딩 14층 ,1460
1372,221840,하이즈항공,033103,"항공기,우주선 및 부품 제조업","17,696,167","8,848,083,500","500",원(KRW),055-850-8800,경상남도 사천시 사남면 공단5로 24 &nbsp,1460
1373,106190,하이텍팜,074607,기타 전문 도매업,"7,088,782","3,544,391,000","500",원(KRW),043-883-0012,충청북도 충주시 대소원면 첨단산업6로 12 (주)하이텍팜,1460
1374,066130,하츠,032805,가정용 기기 제조업,"12,800,000","6,400,000,000","500",원(KRW),031-370-7500,경기도 평택시 진위면 동부대로 202 ,1460
1375,004590,한국가구,074604,생활용품 도매업,"15,000,000","1,500,000,000","100",원(KRW),02-2600-7000,서울특별시 강남구  학동로 120 ,1460
1376,039340,한국경제TV,106002,텔레비전 방송업,"23,000,000","11,500,000,000","500",원(KRW),02-6676-0019,서울특별시 영등포구  버드나루로 84 제일빌딩 ,1460
1377,034950,한국기업평가,147509,기타 사업지원 서비스업,"4,540,514","24,452,570,000","5,000",원(KRW),02-368-5500,서울특별시 영등포구 의사당대로 97 교보증권 7층,1460
1378,222980,한국맥널티,031007,기타 식품 제조업,"10,300,877","5,150,438,500","500",원(KRW),031-376-1383,충청남도 천안시 서북구 성환읍 연암율금로 42 &nbsp,1460
1379,318000,한국바이오젠,032002,합성고무 및 플라스틱 물질 제조업,"8,129,825","1,625,965,000","200",원(KRW),041-523-6201,충청남도 천안시 동남구 성남면 대흥신덕길 84-19 ,1460
1380,256840,한국비엔씨,032101,기초 의약물질 및 생물학적 제제 제조업,"51,060,048","5,106,004,800","100",원(KRW),070-7116-0059,"대구광역시 달서구 성서공단로11길 62 1호관 405호(호산동,대구테크노파크벤처공장)",1460
1381,025550,한국선재,032401,1차 철강 제조업,"24,522,254","12,261,127,000","500",원(KRW),051-202-1991,부산광역시 사하구 하신번영로 27 (신평동) ,1460
1382,023890,한국아트라스비엑스,032802,일차전지 및 축전지 제조업,"9,150,000","9,150,000,000","1,000",원(KRW),042-620-4262,대전광역시 대덕구  대전로1331번길 185 아트라스비엑스 ,1460
1383,017890,한국알콜,032004,기타 화학제품 제조업,"21,605,760","10,802,880,000","500",원(KRW),031-881-8000,경기도 용인시 기흥구 탑실로35번길 14 (공세동) ,1460
1384,080720,한국유니온제약,032102,의약품 제조업,"7,903,728","3,951,864,000","500",원(KRW),02-489-3611,강원도 원주시 문막읍 문막공단길 246 ,1460
1385,063570,한국전자금융,116601,금융 지원 서비스업,"34,147,728","17,073,864,000","500",원(KRW),02-2122-5400,"서울특별시 마포구 새창로 7 6층, 7층, 8층(도화동) ",1460
1386,041460,한국전자인증,105802,소프트웨어 개발 및 공급업,"21,459,249","10,729,624,500","500",원(KRW),230195500,"서울특별시 서초구  서초대로 320 하림인터내셔날빌딩 (서초동, 하림빌딩7층)",1460
1387,101680,한국정밀기계,032902,특수 목적용 기계 제조업,"8,404,000","4,202,000,000","500",원(KRW),070-7019-6514,경상남도 함안군  법수면 윤외공단길 83-1 ,1460
1388,039740,한국정보공학,074607,기타 전문 도매업,"8,018,397","4,009,198,500","500",원(KRW),031-789-8600,경기도 성남시 분당구  황새울로359번길 7 ,1460
1389,053300,한국정보인증,105802,소프트웨어 개발 및 공급업,"31,165,000","15,582,500,000","500",원(KRW),02-360-3010,경기도 성남시 분당구 판교로 242판교디지털센터(PDC) C동 5층 ,1460
1390,025770,한국정보통신,106102,전기 통신업,"37,444,271","19,406,371,500","500",원(KRW),02-368-0700,서울특별시 중구  세종대로 39 대한서울상공회의소 7층,1460
1391,291210,한국제7호스팩,116601,금융 지원 서비스업,"5,060,000","506,000,000","100",원(KRW),02-3276-6681,서울특별시 영등포구 의사당대로 88 &nbsp,1460
1392,310870,한국제8호스팩,116601,금융 지원 서비스업,"3,420,000","342,000,000","100",원(KRW),02-3276-5508,서울특별시 영등포구 의사당대로 88 ,1460
1393,023760,한국캐피탈,116409,기타 금융업,"315,609,576","157,804,788,000","500",원(KRW),042 -480 -8032,대전광역시 서구  둔산서로 81 ,1460
1394,054040,한국컴퓨터,032602,전자부품 제조업,"16,071,290","8,035,645,000","500",원(KRW),041-589-3320,경상북도 구미시  임수로 24 ,1460
1395,050540,한국코퍼레이션,147509,기타 사업지원 서비스업,"50,785,593","25,392,796,500","500",원(KRW),02-3401-4114,서울특별시 중구 소월로2길 30 남산트라팰리스,1460
1396,021650,한국큐빅,032202,플라스틱제품 제조업,"16,350,563","8,175,281,500","500",원(KRW),(031)491-5325,경기도 안산시 단원구 살막길 39 ,1460
1397,053590,한국테크놀로지,033003,자동차 신품 부품 제조업,"106,022,578","53,011,289,000","500",원(KRW),02-2106-7500,서울특별시 중구 소월로2길 30 남산트라팰리스,1460
1398,032300,한국파마,032102,의약품 제조업,"10,906,701","5,453,350,500","500",원(KRW),02-2162-8413,경기도 화성시 향남읍 제약공단3길 87 ,1460
1399,037230,한국팩키지,031702,"골판지, 종이 상자 및 종이용기 제조업","25,000,000","12,500,000,000","500",원(KRW),02-565-8600,경기도 안산시 단원구  해안로 227 (주)한국팩키지 ,1460
